_id,at,data_clean,label
663862c5dd520c9ba22f0051,2020-11-25T10:42:15.000Z,lambat buk market jam eror lambat beli emiten harga udah normal apl udah siang mode chart suka eror baik,negatif
663862c5dd520c9ba22f0052,2021-07-30T17:46:47.000Z,tolong baik performa aplikasi eror sat buk bursamembuat hilang momentum transaksi jualbelinanti tambahin bintang terima kasih,
663862c5dd520c9ba22f0053,2021-07-24T16:29:40.000Z,aplikasi rekomendasi susah ribet tarik dana mula betah sekuritas kompetitor pindah moga atur ajaib peka benah custumer ajaib manusia milenial suka ribet kenya sederhana moga masuk survive,negatif
663862c5dd520c9ba22f0054,2021-09-02T12:48:45.000Z,kecewa dg aplikasi ajaib kluar aplikasi msuk ngak buka dg email pdahal verifikasi jga utungnya bnyk saldo rdn,negatif
663862c5dd520c9ba22f0055,2021-02-22T15:11:49.000Z,parah gilir udah tingi up cocok udah beli investasi eh muncul nominal belia alias nol untung tingi up sinyal lambat,negatif
663862c5dd520c9ba22f0056,2021-03-05T19:08:36.000Z,sesal donwload ajaib notif masuk saldo rdn hasil transfer rekening daftar lihat masuk rekening stelah komplain email dm responya selesai banyak formal catat notif masuk jam pagi,
663862c5dd520c9ba22f0057,2020-12-03T12:24:31.000Z,tingi up rdn aplikasi dana jam pagi masuk cs email aps banyak lambat jam bursa hasil uang gantung transaksi,negatif
663862c5dd520c9ba22f0058,2021-07-27T10:08:52.000Z,buruk banyak silah coba sat tampil saldo eror coba baik timbang tingkat kasih baik buruk urus uang,negatif
663862c5dd520c9ba22f0059,2023-01-19T23:15:09.000Z,sen saham ipo pilih pesa peve kmaren ofering tombol pesa ilang buku building pn tombol pesan ilang kmaren normal bagus sen ipo website ipo broker ajaib riject ntah knapa heran,positif
663862c5dd520c9ba22f005a,2021-10-22T15:51:10.000Z,kecewa aplikasi sat saham langsung jual tulisanya proses kirim lihat kala ilang history jual saham nungu harga saham terus tolong perbaikanya aplikasi,negatif
663862c5dd520c9ba22f005b,2021-09-28T12:14:31.000Z,hubung cs hubung email sihapa susah rubah rekening baru aplikasi tingal pencet ubah rekening tingi up bisasehrus banding rp up,negatif
663862c5dd520c9ba22f005c,2021-11-16T13:55:57.000Z,masuk updateterus masuk ubah tampil kadang tampil mai registrasi ladang suruh masulan pin pin terang pin already,
663862c5dd520c9ba22f005d,2021-07-30T12:26:25.000Z,muas sen saham ipo buka situ tera tawar tingal saldo mengunakan invest tingal saldo mengunakan buying kuat pindah rdn tungu tingal cs saldo pesan saham ipo buka cs saldo rdn tingal kamarin cs pd tingal pemrosesan hold bingung,
663862c5dd520c9ba22f005e,2021-09-07T10:38:42.000Z,aplikasi apan cs nanganin proses daftar sen sahamreksadana proses karuan jelek soh cs nanganin,negatif
663862c5dd520c9ba22f005f,2021-09-16T11:17:12.000Z,sumpah aplikasi bayar sumpah tari sukses aplikasi ajaib masuk rekening jual jam kerja jawabanya aplikasi rugi member lai aplikasi rugi nasabah untung coba tari jt sakit nasabah,
663862c5dd520c9ba22f0060,2021-09-07T10:28:00.000Z,bintang minus kasih aplikasi payah akun logout direset login bilang pasword salah usaha hubung dukung online balas online hubung email uang hilang cuy tangungjawab aplikasi bohong kapok pakai ap,
663862c5dd520c9ba22f0061,2022-11-15T10:28:52.000Z,aplikasi abal eror mingu eror ubah,
663862c5dd520c9ba22f0062,2021-06-15T03:19:18.000Z,maf kasih bintang aplikasi jelek tari wd cepat nerimanya narik tolong baik uang aplikasi teliti,negatif
663862c5dd520c9ba22f0063,2020-12-23T08:00:07.000Z,pengunan lancar lanjut erorperiksa jaring buka youtube lancar jalan tol buka ajaib alamakparah buka,negatif
663862c5dd520c9ba22f0064,2021-01-28T12:23:46.000Z,cs kecewa ig abai fb aplikasi alam pribadi sopan abai serah proses lanjur kecewa moga alamin salam profit,negatif
663862c5dd520c9ba22f0065,2021-05-23T13:59:38.000Z,akun verifikasi online bisa ofline aplikasi jalan online jalan uplod foto ktp akun hasil verifikasi bintang,
663862c5dd520c9ba22f0066,2020-12-10T12:56:28.000Z,pakai tulisanya akun periksa email moga depa,
663862c5dd520c9ba22f0067,2022-12-20T20:06:50.000Z,portofolio hilang hasil komplain proses sebentar tingal jam an komplain ml email suruh tungu jam jam baik bolak komplain ml email cs beda ragu investasi sesal kecewa,negatif
663862c5dd520c9ba22f0068,2020-12-10T06:54:44.000Z,tingi up tulis salah silah coba akun verifikasi jam paksa uninstal aplikasi aplikasi bareksa,
663862c5dd520c9ba22f0069,2021-01-12T11:57:50.000Z,proses buat akun daftar saham aplikasi proses rumit kelam aplikasi tetanga cepat udah daftar buat cair deposit,
663862c5dd520c9ba22f006a,2020-08-07T04:59:03.000Z,buka tutorial youtube saham youtubernya ngejelasin langsung buka aplikasi ajaib cari menu menu otomatis order fundamental apa bla bla blanya sulit paham kalah belah,
663862c5dd520c9ba22f006b,2021-09-25T05:51:58.000Z,jelek ganti pw cocok kasih jalur kagk ganti teken ganti tarik dana mingu masuk rekening mingu jelek aplikasi,negatif
663862c5dd520c9ba22f006c,2022-05-20T11:23:57.000Z,berak gagal daftar akun data cantum nerusin koin krja gantung next bln udah pakai data hapus simpan udah kyc lelah hadian perak knl,negatif
663862c5dd520c9ba22f006d,2021-06-09T17:54:46.000Z,aplikasi sistem nungunya verifikasi data hasil gagal mending aplikasi cepat daftar proses cair dana,negatif
663862c5dd520c9ba22f006e,2021-06-19T17:11:47.000Z,saran cepat baik proses daftar aplikasi puruk ratingnya securitas cepat verifikasi bagus kelamahan biaya admin sat tari mahal banding broker aktif banding verifikasi daftar mingu cs responsif maf habis pindah skuritas seba bagus,positif
663862c5dd520c9ba22f006f,2022-05-18T11:17:47.000Z,tolong ngelag cocok beli jual lelah pencet jual harga menu beli sel beda aplikasi responsif ubah harga,
663862c5dd520c9ba22f0070,2021-03-01T04:11:03.000Z,kakak sat verfikasi ktp data salah selesai tulis maf salah coba sat kali ualang ganguan ka aplikasi tolong balas,
663862c5dd520c9ba22f0071,2022-07-14T09:07:50.000Z,cs bantu kendala penguna cs robot yatidak profesional bukti s jelas detailtapi bantu cs kecewapindah aplikasi,negatif
663862c5dd520c9ba22f0072,2020-12-17T17:51:29.000Z,daftar ribet aplikasi ktp nomor rekening mengunakan lainjadi penguna aman data pribadi developer,negatif
663862c5dd520c9ba22f0073,2021-07-24T14:56:58.000Z,registrasi verifikasi bulan jadijadi ramah mula peofesional,
663862c5dd520c9ba22f0074,2022-01-07T15:14:07.000Z,download registrasi mingu aprove notifikasi aplikasi tulis data periksa kerja dst email bijak bank rdn proses registrasi lanjut sat jelas registrasi lanjut data salah saldo minimal rekening uninstal aplikasi,
663862c5dd520c9ba22f0075,2021-03-23T10:10:40.000Z,aplikasi masag otomatis order hr hr close market otomatis orderx hilang besok hr heran otomatis order kayag lelah antri ngarep otomatis order eh kaget hrus pasang otomatis order limit order beda kecewa berat buka tambah fitur fitur,negatif
663862c5dd520c9ba22f0076,2021-02-06T23:44:21.000Z,ajaibkenapa registrasiverifikasi data mengungah foto ktp tulis ajaib henti menu registrasi awalpadahal data masuk tolong terima kasih,
663862c5dd520c9ba22f0077,2020-11-27T15:13:27.000Z,kecewa daftar registrasi ap mingu jawabanya buk akun gagal hubung cs jawabanya data verifikasi manual niat investasi hilang kecewasunguh kecewa,negatif
663862c5dd520c9ba22f0078,2021-08-19T11:27:47.000Z,tari rekening invalid register cs rekening cs hubung aplikasi investasi parah pakai narik uang sulit,negatif
663862c5dd520c9ba22f0079,2021-12-13T10:02:37.000Z,verifikasi bulan verifikasi beda aplikasi aplikasi kendala langsung suruh ulang aplikasi ajaib bermingu mingu kasih pemberitahuan turunya saham beli verifikasi,
663862c5dd520c9ba22f007a,2021-11-15T13:35:50.000Z,kecewa aplikasi ajaib tari landing rekening aplikasi ajaib landing rekening aplikasi tipu,negatif
663862c5dd520c9ba22f007b,2021-12-29T12:12:03.000Z,ganti rekening susah maf loading selesai tingkat restart macem pusat bantu jawabanya templete solusi uninstal cari ap ngeselin,negatif
663862c5dd520c9ba22f007c,2020-12-22T11:40:29.000Z,parah rdn urus bulan daftarsudah coba kontak customer servis email jawabanya muas hasil delet aplikasi pakai aplikasi investasi hijau daftar cepat cepatini kpikiran pindah eh parah selesai layan ajaib edit ulas kecuali tangap ajaibgimana cerdas ber investasi aplikasi mbulet,negatif
663862c5dd520c9ba22f007d,2022-09-12T05:35:34.000Z,ajaib jelak sat klik profil saldo rdn loading ditunguin alasanya koneksi eror koneksi lancar buka surat kabar ajaib lancar buka saham coba buka aplikasi lancar gilir nunguin saldo rdn koneksi gagal akibat saldo rdn loading saham beli muncul diportofalio dah kecewa ajaib,negatif
663862c8dd520c9ba22f007e,2024-05-04T09:09:25.000Z,aplikasi apan verifikasi,
663862c8dd520c9ba22f007f,2024-05-01T12:47:21.000Z,mohon maf jual saham aplikasi lihat ksei saldo kosong ajaib saham mana uang,
663862c8dd520c9ba22f0080,2024-04-25T00:54:17.000Z,tolong baik fitur riwayat transaksi saham transaksi saham rekap rekap biaya transaksi pencet transaksi saham pencet saham pencet psti muncul riwayat putar ulang rekap tolong qa teliti nyaman terima kasih benar fiturnya kasih bintang,
663862c8dd520c9ba22f0081,2024-04-25T00:39:18.000Z,ngrubah data nomor telepon susah plis kecewa aplikasi plis tolong baik,negatif
663862c8dd520c9ba22f0082,2024-04-24T21:19:44.000Z,riwayat saldo proses rdn simpelbikin bingung,
663862c8dd520c9ba22f0083,2024-04-24T20:04:26.000Z,lupa email hilang email baharu,
663862c8dd520c9ba22f0084,2024-04-16T22:55:26.000Z,saldo widraw,
663862c8dd520c9ba22f0085,2024-04-16T21:23:56.000Z,tolong cs sedia nungu menit depan,
663862c8dd520c9ba22f0086,2024-04-16T13:05:05.000Z,parah tari,negatif
663862c8dd520c9ba22f0087,2024-04-14T04:30:30.000Z,aplikasi indonesia kripto mending belah ajaib elor kecewa pajak mahal mending exce saran orang indonesia,negatif
663862c8dd520c9ba22f0088,2024-04-12T09:11:04.000Z,inti untung rugi biaya transaksi mahal,
663862c8dd520c9ba22f0089,2024-04-11T10:05:36.000Z,daftar ajaib semingu respons,
663862c8dd520c9ba22f008a,2024-04-06T04:18:27.000Z,porto muncul mohon bantuanya,
663862c8dd520c9ba22f008b,2024-04-04T02:41:48.000Z,daftar eror salah,
663862c8dd520c9ba22f008c,2024-04-03T16:29:18.000Z,proses registrasi akun investor nungu tolong baik sistem registrasi,
663862c8dd520c9ba22f008d,2024-04-03T00:30:08.000Z,ganti nomor handphone sulit masuk aplikasi aplikasi bias langsung dalam aplikasi ganti nomor handphone,
663862c8dd520c9ba22f008e,2024-04-01T12:57:13.000Z,lelah tarik saldo kendala,
663862c8dd520c9ba22f008f,2024-03-29T20:26:52.000Z,transaksi lambat jual beli jam kerja pintu jam mula pilih onlen,negatif
663862c8dd520c9ba22f0090,2024-03-29T12:14:55.000Z,kasih bintang kasih bintang,
663862c8dd520c9ba22f0091,2024-03-27T19:46:24.000Z,mohon maf kasih rating bintang saldo rdn hilang lihat aplikasi ksei saldo rekening dana nasabah sedia rp cocok lihat aplikasi saldo rdn kosong mohon solusi csemail saldoportofolio muncul jam bursa hari jam bursa lihat ulang muncul saldo rdn mohon bantu,
663862c8dd520c9ba22f0092,2024-03-27T13:05:48.000Z,hadiah saham goreng buka untung buntung,
663862c8dd520c9ba22f0093,2024-03-27T09:57:08.000Z,order ipo batal saldo estimasi biaya transaksi belah order jt tarik jt biaya ipo alasanya baik sistem pers ajaib progres ketingalan belah,
663862c8dd520c9ba22f0094,2024-03-25T03:25:30.000Z,login investasi,
663862c8dd520c9ba22f0095,2024-03-24T23:32:26.000Z,verifikasi data,
663862c8dd520c9ba22f0096,2024-03-24T12:45:37.000Z,ribet daftar akun,negatif
663862c8dd520c9ba22f0097,2024-03-24T11:21:05.000Z,halang daftar tanda tangan berkalikali samain ktp tolong info selesai pendaftaranya,
663862c8dd520c9ba22f0098,2024-03-19T04:51:36.000Z,mohon bantuanya narik uang status hasil rekening sea bank masuk,
663862c8dd520c9ba22f0099,2024-03-18T15:42:45.000Z,saldo rdn tarik layar tulis hasil lihat riwayat return aplikasi ajaib email,
663862c8dd520c9ba22f009a,2024-03-14T21:59:50.000Z,beli cepat jual lambat ajaib ganti nama aplikasi,negatif
663862c8dd520c9ba22f009b,2024-03-14T16:33:11.000Z,kendala aplikasi tari kadang estimasi verifikasi data memuaskansayas isi yamg salah sempurna sabar tolak nungu verifikasi data sekrang isi dngn stuk silah lengkap registrasi aplikasi mau nama alamat sesuai dipersyulit diri sempurna,
663862c8dd520c9ba22f009c,2024-03-14T11:04:25.000Z,proses transaksi lambat sudh selesai ovo aplikasi kunjung deskripsi proses adeh,negatif
663862c8dd520c9ba22f009d,2024-03-09T00:55:41.000Z,akun proseslama bet proses,
663862c8dd520c9ba22f009e,2024-03-07T17:35:29.000Z,eror beli hbar kemarin problem,
663862c8dd520c9ba22f009f,2024-03-07T09:21:19.000Z,maf kasih bintang wd hari,
663862c8dd520c9ba22f00a1,2024-03-04T16:48:06.000Z,penampilanya mudah mula ajar investasi ubah data rumit,
663862c8dd520c9ba22f00a2,2024-03-03T19:14:23.000Z,pilih masuk email guna daftar nomor handphone kamvret,
663862c8dd520c9ba22f00a3,2024-03-02T03:18:01.000Z,depo masuk biaya admin wd bank moga koreksi ulang riwayat transaksi biaya admin pengunan nyaman,
663862c8dd520c9ba22f00a4,2024-03-02T00:23:47.000Z,paham bln login ap loading lihat progres,
663862c8dd520c9ba22f00a5,2024-03-01T01:18:20.000Z,narik saldo kelam,
663862c8dd520c9ba22f00a6,2024-02-29T10:17:57.000Z,kecewa daftar data verifikasi jugatolong admin ajaib verifikasi tolong kasih nungu nungu jelas,negatif
663862c8dd520c9ba22f00a7,2024-02-26T20:57:17.000Z,kasih bintang masak habis deposit investasi riwayat transaksi lihat transaksi,
663862c8dd520c9ba22f00a8,2024-02-26T13:00:49.000Z,ajaib skarang masukin saham goreng usaha suspen,
663862c8dd520c9ba22f00a9,2024-02-26T11:44:57.000Z,tarik download registrasi mengunakan lihat harga beli tulisanya registrasi proses selesai,
663862c8dd520c9ba22f00aa,2024-02-24T10:55:29.000Z,beli reksa dana saham rabu sore harga eh realisasi harga high harga cocok jumat muncul porto selasa tolong benah sistem komen buruk sistem gtu ajaib crypto notabene harga beli aset lenceng harga chart,negatif
663862c8dd520c9ba22f00ab,2024-02-21T23:33:02.000Z,kasih bintang mula ajar inpestasi ajaib saham bondpas daptar ribet buka masuk imel pasword laku salahtdk masuk heran,negatif
663862c8dd520c9ba22f00ac,2024-02-21T15:45:39.000Z,kakak penguna aplikasi ajaib susah buka akun investasi aplikasi tulis eror koneksi internet koneksi aman,negatif
663862c8dd520c9ba22f00ad,2024-02-18T15:10:31.000Z,baik masalah grafik kadang aplikasi beda,
663862c8dd520c9ba22f00ae,2024-02-12T15:50:02.000Z,uji coba bagus bintang,positif
663862c8dd520c9ba22f00af,2024-02-09T13:49:36.000Z,ubah nomor handphone,
663862c8dd520c9ba22f00b0,2024-02-08T16:54:54.000Z,tolong interface ajaib ubah fitur fiturnya kembang kalah aps,
663862c8dd520c9ba22f00b1,2024-02-05T11:26:41.000Z,verifikasi data mula rabu senin mengunakan akun,
663862c8dd520c9ba22f00b2,2024-02-05T04:26:02.000Z,saham ilang aplikasi eror,
663862c8dd520c9ba22f00b3,2024-02-04T06:23:56.000Z,ribet,negatif
663862c8dd520c9ba22f00b4,2024-02-01T20:10:02.000Z,narek uang baik kadang eror saldo bagus lo aplikasi tingakatin bintang,positif
663862c8dd520c9ba22f00b5,2024-02-01T16:36:01.000Z,beli saham selesai selesai baik cepat,
663862c8dd520c9ba22f00b6,2024-01-26T11:48:09.000Z,lambat masuk buying kuat habis jual scalper parah ndak cocok hilang moment,negatif
663862c8dd520c9ba22f00b7,2024-01-23T19:49:55.000Z,jam verifikasi,
663862c8dd520c9ba22f00b8,2024-01-16T14:23:24.000Z,jujur kecewa updatean baru aplikasi user alami disabilitas netra sat aplikasi ajaib akses ecek saham nilai saham muncul aces muncul persentase naik turunya nilai saham baru uang curi usah ajaib sekuritas,negatif
663862c8dd520c9ba22f00b9,2024-01-16T13:03:21.000Z,coba mengunakan ajaib ulas gitujdi takut,
663862c8dd520c9ba22f00ba,2024-01-13T21:31:42.000Z,daftar perna transak,
663862c8dd520c9ba22f00bb,2024-01-12T09:50:20.000Z,bagus fitur screner fiturnya baik tarik fitur screner guna,positif
663862c8dd520c9ba22f00bc,2024-01-09T09:27:14.000Z,akun verifikasi tolong verifikasi akun,
663862c8dd520c9ba22f00bd,2024-01-07T12:35:41.000Z,uang jatah ipo kembalisaya jatah pesan sayauang sisa,
663862c8dd520c9ba22f00be,2024-01-06T12:25:56.000Z,susah ajaib dana jual saham nungu kerja masuk saldo rdn aps contoh keg ipot langsung tarek rdn,negatif
663862c8dd520c9ba22f00bf,2023-12-22T16:57:31.000Z,lihat exp waran terstur parah,negatif
663862c8dd520c9ba22f00c0,2023-12-21T14:45:32.000Z,runing trade,
663862c8dd520c9ba22f00c1,2023-12-20T17:49:44.000Z,mohon bantu verifikasi kyc sayalemot apak,
663862c8dd520c9ba22f00c2,2023-12-20T11:18:11.000Z,ubah rekening rekening bca udah blokir nama ktp udah ganti nama sesuai kartu keluarga tolak,
663862c8dd520c9ba22f00c3,2023-12-17T08:48:36.000Z,aneh,
663862c8dd520c9ba22f00c4,2023-12-16T23:23:26.000Z,aplikasi bagus sat narik saldo uang masuk rekening okey mohon konfirmasi,positif
663862c8dd520c9ba22f00c5,2023-12-15T08:10:26.000Z,ap setabil tampil bid sesuai kadang henti pengunan data seluler teutama muat tampil grafik candel stik lelah ketik,
663862c8dd520c9ba22f00c6,2023-12-12T09:19:02.000Z,turun saham jelek ajaib buka tambah bagus,negatif
663862c8dd520c9ba22f00c7,2023-12-08T10:39:06.000Z,aplikasi bagus kurang sat jual saham rdn masuk kejangalan transaksi deteksi aplikasi,positif
663862c8dd520c9ba22f00c8,2023-12-06T14:43:07.000Z,sesal sownload aplikasi rugi nama treding udah bnr ting persis judi online,
